zone_id,settlement,SCMI,ridge_pred,rf_pred,xgb_pred,ridge_residual,rf_residual,xgb_residual
MTH_567,Mathare,0.0985003742447929,0.03573449625934547,0.07299182736475457,0.07157491892576218,0.06276587798544742,0.025508546880038327,0.02692545531903072
MTH_568,Mathare,0.1401950809492994,0.04513121927485952,0.08024351526773124,0.07676524668931961,0.09506386167443986,0.05995156568156815,0.06342983425997978
MTH_569,Mathare,0.1282349749371439,0.11002352876243315,0.1339242688436957,0.13459250330924988,0.018211446174710738,-0.005689293906551818,-0.006357528372105986
MTH_570,Mathare,0.150487232672701,0.1413555676588073,0.13700184044484578,0.121426060795784,0.009131665013893703,0.01348539222785522,0.029061171876917008
MTH_571,Mathare,0.0928198773742718,0.12275479398978198,0.13097782424782847,0.135010227560997,-0.029934916615510176,-0.03815794687355667,-0.042190350186725206
MTH_572,Mathare,0.0965762775727054,0.12170470079653052,0.12422066246965471,0.12151993066072464,-0.025128423223825122,-0.027644384896949314,-0.02494365308801924
MTH_573,Mathare,0.127556743581415,0.12440420478406622,0.14253284531069477,0.14522027969360352,0.0031525387973487806,-0.014976101729279767,-0.017663536112188516
MTH_574,Mathare,0.1053334913055312,0.10792212133598797,0.11366612604095679,0.12116537243127823,-0.0025886300304567705,-0.008332634735425587,-0.01583188112574703
MTH_575,Mathare,0.1076596591570685,0.10688922341370044,0.11429321588837534,0.11099615693092346,0.0007704357433680614,-0.006633556731306833,-0.00333649777385496
MTH_576,Mathare,0.1238331169612775,0.1236088762777108,0.14800279448265682,0.15484510362148285,0.0002242406835666899,-0.02416967752137933,-0.031011986660205354
MTH_577,Mathare,0.094525898690672,0.09235081978596232,0.09700391114946165,0.09355955570936203,0.002175078904709679,-0.002478012458789647,0.0009663429813099728
MTH_578,Mathare,0.0643662790798142,0.06316479439376732,0.07111486982829264,0.05917588248848915,0.0012014846860468748,-0.006748590748478445,0.005190396591325044
MTH_601,Mathare,0.0434233008811258,0.07705564544451805,0.07403608637580711,0.06358079612255096,-0.03363234456339225,-0.030612785494681306,-0.020157495241425162
MTH_602,Mathare,0.0715432179770995,0.07277440803646576,0.0817003833864554,0.07840502262115479,-0.001231190059366255,-0.010157165409355892,-0.0068618046440552805
MTH_603,Mathare,0.0662002439884562,0.07546482677923526,0.08486096225328109,0.09222380816936493,-0.00926458279077906,-0.01866071826482489,-0.02602356418090873
MTH_604,Mathare,0.0816057768154742,0.07637882571613941,0.09021448833446442,0.0938730463385582,0.005226951099334798,-0.008608711518990217,-0.01226726952308399
MTH_605,Mathare,0.0782787567067531,0.07453144339901649,0.08481893334423503,0.0810834988951683,0.003747313307736616,-0.006540176637481923,-0.002804742188415199
MTH_606,Mathare,0.0923427542303895,0.09875304323720438,0.09581538099720359,0.10249945521354675,-0.0064102890068148816,-0.003472626766814091,-0.010156700983157255
MTH_607,Mathare,0.1942209436347333,0.10885261047925122,0.13299924438134125,0.13027562201023102,0.08536833315548208,0.06122169925339205,0.06394532162450228
MTH_608,Mathare,0.1326281626864957,0.07909924968004758,0.10054584795055489,0.09861357510089874,0.0535289130064481,0.032082314735940795,0.034014587585596945
MTH_609,Mathare,0.1399524816454201,0.08293749361757287,0.12572573279589885,0.12179654836654663,0.05701498802784723,0.014226748849521242,0.018155933278873465
MTH_610,Mathare,0.0854472471838672,0.1402432718292033,0.1382735218075764,0.16132402420043945,-0.05479602464533609,-0.0528262746237092,-0.07587677701657225
MTH_611,Mathare,0.0813491191429917,0.13792487876843684,0.14768708930816346,0.14395448565483093,-0.05657575962544514,-0.06633797016517176,-0.06260536651183923
MTH_612,Mathare,0.1117927245492472,0.1414141115918821,0.14527746547876272,0.1696406751871109,-0.02962138704263491,-0.03348474092951552,-0.0578479506378637
MTH_613,Mathare,0.1484199555438358,0.12797911394372352,0.1538925570252616,0.17756493389606476,0.02044084160011228,-0.0054726014814258095,-0.029144978352228956
MTH_614,Mathare,0.1437376832713586,0.1109601090144572,0.128205771723461,0.13601389527320862,0.03277757425690141,0.015531911547897598,0.007723787998149989
MTH_615,Mathare,0.0764349484176,0.13061180109269904,0.14292193195137165,0.1333298683166504,-0.054176852675099044,-0.06648698353377165,-0.05689491989905039
MTH_616,Mathare,0.0797910654690588,0.12955422791607146,0.13821435098197402,0.1485559344291687,-0.04976316244701266,-0.058423285512915216,-0.0687648689601099
MTH_617,Mathare,0.1461642485807723,0.11112940264632608,0.12359622496082946,0.12090709060430527,0.03503484593444621,0.022568023619942826,0.02525715797646702
MTH_618,Mathare,0.0531598044635299,0.06996135784722465,0.06780429820219479,0.0661710724234581,-0.016801553383694753,-0.014644493738664888,-0.0130112679599282
