shap_NDVI,shap_NDBI,shap_MNDWI,shap_Contrast,shap_Entropy,shap_Homogeneity,shap_Correlation,shap_road_density,shap_paved_proportion,zone_id,settlement,SCMI,xgb_pred
0.016277386,0.038626842,0.005739043,-4.3846663e-05,-0.0023857194,0.006110031,-0.0005400697,0.0034273763,0.0,MTH_491,Mathare,0.1005009406259899,0.13949550688266754
0.004583078,0.0067147426,-0.005603897,-0.0033354145,-0.009639838,-0.0036064547,0.0008033658,0.008079705,0.0,MTH_492,Mathare,0.0729080726512602,0.11080000549554825
0.007411288,0.014055819,-0.0042834915,-0.003007863,-0.00038363482,-0.008970873,0.003097388,-0.0070552966,0.0,MTH_493,Mathare,0.0660757532504506,0.12475337833166122
0.008189473,0.017327093,-0.00055974926,-0.012121066,-0.0071493792,-0.0002093849,-0.00643221,0.011772822,0.0,MTH_494,Mathare,0.0521347152213185,0.13461874425411224
0.011073101,0.0053174472,0.0009787324,-0.0008655536,-0.0083618,0.003490244,0.0062752436,-0.010727837,0.0,MTH_495,Mathare,0.0886151623473615,0.10234628617763519
-0.0046039755,-0.00040744393,-0.0022061141,-0.0034429177,-0.0011679126,-0.0031015975,-0.0052081784,-0.008789244,0.0,MTH_496,Mathare,0.0449863370697954,0.08285568654537201
-0.0062869764,-0.008602915,-0.0013747505,-0.004193,0.00010437812,-0.0015547132,-0.005645363,-0.008986526,0.0,MTH_497,Mathare,0.0538303311265526,0.07737597823143005
-0.006906263,0.016558245,-0.0036682729,-0.008302626,0.00507827,-0.0027568091,0.004042563,0.0131101385,0.0,MTH_520,Mathare,0.1023818351515603,0.10085920989513397
-0.0046902625,-0.00748971,0.0011500916,-0.0008605018,0.0017111584,0.00026463167,0.00018934853,-0.0034896294,0.0,MTH_521,Mathare,0.0871617817166604,0.07046374678611755
-0.0044460394,-0.007855078,0.000107651504,-0.00096214615,-0.0036795416,-0.00013553716,-0.0027983503,-0.007290544,0.0,MTH_522,Mathare,0.0629437735914522,0.0648188665509224
-0.0067704697,-0.010125544,-0.0018791531,0.0017041574,0.0012548113,0.0017975926,-0.0013790916,-0.00375943,0.0,MTH_523,Mathare,0.0705800314110913,0.07123443484306335
-0.0032205833,-0.008708838,0.0010172782,-0.0020931005,0.003665276,-0.002486512,0.0015936762,-0.0024600273,0.0,MTH_524,Mathare,0.0687993673978602,0.08712471276521683
-0.00592166,-0.010995373,-0.0012298446,0.0020631864,0.0019247839,-0.0015409028,-2.9073417e-06,-0.0036593934,0.0,MTH_525,Mathare,0.0591165836159444,0.08012859523296356
-0.003271662,-0.00772817,0.00074669835,0.0010331656,-0.0015282683,-0.000622159,0.00075074215,-0.002443364,0.0,MTH_526,Mathare,0.0873744490639868,0.08043507486581802
-0.0026965884,-0.0047750226,0.0029026382,0.009715731,0.0034320462,0.0024268639,0.00076879526,-0.0024592574,0.0,MTH_527,Mathare,0.1360977528341387,0.07361508160829544
-0.0049018636,-0.004925434,0.0016461252,0.0077112657,0.010173324,0.0037652147,0.001614125,0.013263067,0.0,MTH_528,Mathare,0.1448998771498104,0.09566330909729004
0.019582756,0.03309581,0.00091129984,0.015452782,0.0024647494,-0.00321383,0.0038699482,0.014537491,0.0,MTH_529,Mathare,0.1651120677626261,0.1692541092634201
0.011650803,0.038537357,-0.003717449,-0.010903744,-0.00081672176,0.012573545,0.004109034,0.014113705,0.0,MTH_530,Mathare,0.1708367568697418,0.14502379298210144
0.008392677,0.018533217,0.0043156957,-0.0018140331,0.0015159632,0.0016471756,0.0073830895,0.013061742,0.0,MTH_531,Mathare,0.1229949164446031,0.13258279860019684
0.015756572,0.024783108,-0.0065809684,-0.010704585,-0.014574413,0.003287874,-0.001163579,0.008995231,0.0,MTH_532,Mathare,0.0859808952405181,0.1283409595489502
0.009430157,0.0027815935,-0.0064319205,-0.0046066414,-0.0018861856,-0.0061737103,-0.0048818085,-0.00870067,0.0,MTH_533,Mathare,0.0702774717655255,0.11324579268693924
0.009229444,0.00824361,0.0028249596,0.004971337,-0.0012116986,-0.005846017,-0.005970535,-0.012896647,0.0,MTH_534,Mathare,0.0741674645921322,0.10169585049152374
0.008517288,0.008970473,0.0047163074,0.0071369065,0.0043346463,0.0012618882,-0.0022459067,0.0030014997,0.0,MTH_535,Mathare,0.1085807173356528,0.12163837254047394
0.011057013,0.012419274,-0.0006106588,0.004971503,-2.2039385e-05,0.0009552507,0.0033155298,-0.0068604695,0.0,MTH_536,Mathare,0.1124912355397132,0.09970210492610931
-0.006718218,-0.012514957,0.0012728624,-0.0022820146,-0.00012868442,0.0022568663,-0.0035912485,-0.009241226,0.0,MTH_537,Mathare,0.0589594246064664,0.0660380944609642
-0.0023066723,0.0089315465,-0.0013305738,0.0021098724,0.0047424026,-0.0016541182,-0.0032016095,-0.005812615,0.0,MTH_560,Mathare,0.1036796402396356,0.0703582838177681
-0.005409313,-0.0046625882,-8.4103274e-05,-0.005271129,0.0018593924,-0.0015312778,-0.003812114,-0.0073278765,0.0,MTH_561,Mathare,0.0662265848110134,0.07276298850774765
-0.006836073,-0.010780666,0.0012068365,0.002924278,-0.0011089407,-0.00025534487,0.0007844333,-0.003417194,0.0,MTH_562,Mathare,0.0647783753420514,0.07625740766525269
-0.0033130203,-0.008321985,0.0024877768,-0.0005523416,0.00064383354,0.0015602321,-0.0016607273,-0.004932412,0.0,MTH_563,Mathare,0.0922045184322838,0.07717693597078323
-0.0032235545,-0.010161239,0.0005186286,0.0009967242,0.006903665,0.0014081358,-0.0011797815,-0.0053846315,0.0,MTH_564,Mathare,0.0665130946816598,0.08588077872991562
-0.003656523,-0.007883097,-0.00016121085,-0.0015625431,-0.0020200086,-0.0011875799,0.0001967061,-0.0067186747,0.0,MTH_565,Mathare,0.0657539962218158,0.08011411130428314
-0.005040211,-0.009764567,-0.00034651815,-0.0014870223,-0.0013251759,-0.00014790751,-0.0015450615,-0.002510181,0.0,MTH_566,Mathare,0.0731095997502001,0.0688883513212204
-0.0043203207,-0.010783034,0.00041987226,0.007956168,0.00033646481,0.00018190804,0.0032991013,-0.0016771624,0.0,MTH_567,Mathare,0.0985003742447929,0.0739181861281395
0.0012855143,-0.006143178,0.00088819757,0.012706327,0.0061373697,0.003924159,0.0016360478,-0.0005473222,0.0,MTH_568,Mathare,0.1401950809492994,0.08133581280708313
0.007273361,0.012239046,-0.0011214295,0.006134129,0.0016015446,-0.0014965528,-0.00081451295,0.0035075804,0.0,MTH_569,Mathare,0.1282349749371439,0.13091006875038147
0.014030768,0.033911973,0.0038753082,-0.009337477,0.0012440258,-6.709019e-05,0.0013001994,0.011814484,0.0,MTH_570,Mathare,0.150487232672701,0.13330477476119995
0.016579852,0.017259832,-0.00609206,-0.0077762012,-0.0038090076,-0.00036886768,-0.0025725104,0.0027015912,0.0,MTH_571,Mathare,0.0928198773742718,0.1232968121767044
0.009490728,0.013645813,0.0041449647,-0.0037497536,-0.00046148218,-0.0041902834,-0.008476442,0.011115634,0.0,MTH_572,Mathare,0.0965762775727054,0.12827077507972717
0.010460703,0.003623823,0.006372649,0.005321225,0.006180135,-0.0010390625,-0.009241051,0.0109701,0.0,MTH_573,Mathare,0.127556743581415,0.14582575857639313
0.011903021,0.01760566,0.0014523676,0.0035450927,-0.0022646042,0.0006675825,-0.0006130169,-0.00054830604,0.0,MTH_574,Mathare,0.1053334913055312,0.12212791293859482
0.008323753,0.016365975,0.0012812151,0.0015223855,-0.000573365,0.0009622988,-0.00034405926,-0.000365796,0.0,MTH_575,Mathare,0.1076596591570685,0.11019370704889297
