zone_id,settlement,SCMI,CVA_Direction
MTH_572,Mathare,0.09657627757270547,50.93479878247919
MTH_573,Mathare,0.12755674358141506,-20.755209591154426
MTH_574,Mathare,0.10533349130553123,-13.377648315926956
MTH_575,Mathare,0.10765965915706859,30.861747449797953
MTH_576,Mathare,0.1238331169612775,-16.821543836595353
MTH_577,Mathare,0.09452589869067202,13.713367612678185
MTH_578,Mathare,0.06436627907981421,-42.05236002172671
MTH_601,Mathare,0.043423300881125844,20.403928882621155
MTH_602,Mathare,0.0715432179770995,45.30156691221168
MTH_603,Mathare,0.06620024398845624,59.40299750327354
MTH_604,Mathare,0.08160577681547423,46.42703463296049
MTH_605,Mathare,0.07827875670675315,20.85139235360333
MTH_606,Mathare,0.09234275423038954,7.1102817631538615
MTH_607,Mathare,0.19422094363473333,-30.335788143506626
MTH_608,Mathare,0.13262816268649574,24.09491479500726
MTH_609,Mathare,0.13995248164542015,88.24758474600486
MTH_610,Mathare,0.08544724718386729,23.67621849368433
MTH_611,Mathare,0.08134911914299178,11.232698243304952
MTH_612,Mathare,0.11179272454924721,20.635992914005747
MTH_613,Mathare,0.14841995554383583,-14.032985937254955
MTH_614,Mathare,0.14373768327135863,-31.688241508772222
MTH_615,Mathare,0.07643494841760003,4.428008631862664
MTH_616,Mathare,0.07979106546905883,40.00774197828751
MTH_617,Mathare,0.14616424858077232,-19.300712231599714
MTH_618,Mathare,0.053159804463529914,-9.924998533593637
MTH_641,Mathare,0.07990466953126042,22.32979045629916
MTH_642,Mathare,0.1424454656001715,-2.96028684330597
MTH_643,Mathare,0.11818564054181638,14.049954146142706
MTH_644,Mathare,0.13510220671846146,45.98517248811944
MTH_645,Mathare,0.10993688661352358,33.467095397825936
MTH_646,Mathare,0.20220552354115795,51.432552911383596
MTH_647,Mathare,0.17011855782138058,-14.07491682029532
MTH_648,Mathare,0.1179382581583286,55.13843904783491
MTH_649,Mathare,0.11935576058046264,-1.5818166129981737
MTH_650,Mathare,0.11039250494722666,7.584559551921623
MTH_651,Mathare,0.11106900840575905,-9.17354593988598
MTH_652,Mathare,0.09240247185206915,55.84090932399411
MTH_653,Mathare,0.12193487109008182,1.3125065969789909
MTH_654,Mathare,0.12454256862564131,-38.35532512110186
MTH_655,Mathare,0.07961151540294391,18.415046073182044
MTH_656,Mathare,0.0799366666167586,31.43730521764346
MTH_657,Mathare,0.0806354412262125,-11.084739929862046
MTH_658,Mathare,0.07650825207401053,4.7942125973080945
MTH_659,Mathare,0.07256108220552439,-15.30954411407199
MTH_681,Mathare,0.050123141158471184,0.7653716689250447
MTH_682,Mathare,0.14977772105686085,34.41401217965297
MTH_683,Mathare,0.1635658968559586,11.222377655213586
MTH_684,Mathare,0.18205287569071715,30.65226250255049
MTH_685,Mathare,0.12512464895301975,24.592037713052868
MTH_686,Mathare,0.08932486304542062,54.52332488929836
MTH_687,Mathare,0.10417946965186814,-22.772287213230147
MTH_688,Mathare,0.1087944777946821,59.45573351685045
MTH_689,Mathare,0.10664890101662611,57.107933030309134
MTH_690,Mathare,0.07046993420182687,-23.143365306848526
MTH_691,Mathare,0.07876059431976397,38.863464170759485
MTH_692,Mathare,0.09205065338959839,47.861611643628756
MTH_693,Mathare,0.10727971030249848,45.54304324407641
MTH_694,Mathare,0.10635868374566729,4.717733354690221
MTH_695,Mathare,0.07958822130324969,4.268056848359952
MTH_696,Mathare,0.08207075074106444,56.72758378759361
MTH_697,Mathare,0.10911967976161013,1.3182267778970118
MTH_698,Mathare,0.11159586364138548,-13.222165782854995
MTH_699,Mathare,0.058999328672917385,-36.58821227812641
MTH_721,Mathare,0.06699326829994184,87.50476056137128
MTH_722,Mathare,0.12095401126937892,70.8110674265759
MTH_723,Mathare,0.1455488926770559,72.35702006172613
MTH_724,Mathare,0.168491941547109,45.966632111115906
MTH_725,Mathare,0.12977157732294559,4.649915115625158
MTH_726,Mathare,0.21064772547933303,-22.444628954517203
MTH_727,Mathare,0.36273929703454655,-37.958142512582555
MTH_728,Mathare,0.12169851780683859,33.89380606975849
MTH_729,Mathare,0.11718077006585706,98.01171630541623
MTH_730,Mathare,0.11365660783589568,-27.08070119318339
MTH_731,Mathare,0.09573915476401701,28.444864652597726
MTH_732,Mathare,0.10061231646239595,31.708721558267683
MTH_733,Mathare,0.1150298069073097,60.47896243133021
MTH_734,Mathare,0.08649184602743179,46.67059983850569
MTH_735,Mathare,0.11451251003158343,48.09723577992572
MTH_736,Mathare,0.10113310514005046,5.159777150710832
MTH_737,Mathare,0.10889419492488633,-0.9103970847781196
MTH_738,Mathare,0.14195376557045353,-0.16003056382972247
MTH_739,Mathare,0.07453896467544319,6.022895203705106
