zone_id,settlement,NDVI,NDBI,MNDWI,SAVI,UI,Contrast,Entropy,Homogeneity,Correlation
MTH_407,Mathare,0.04985988767846251,0.14284042831360536,-0.2754630850757439,0.030825170350422204,0.14284042831360536,34716.91060533435,4.345161343150833,0.008944848415598828,0.44329622085620435
MTH_408,Mathare,0.05657521827118205,0.13457212713677005,-0.2641475694168236,0.034989046988397644,0.13457212713677005,42873.24320196379,4.351544395984653,0.00659237326834914,0.3644540115445468
MTH_409,Mathare,0.19519008190257126,0.06462840610304676,-0.33556690819274476,0.11533628453010888,0.06462840610304676,58233.979905857326,4.353686516196427,0.003325987165739586,0.5785916385847427
MTH_410,Mathare,0.39160622312998206,-0.05720811141109514,-0.38982816813509086,0.2322339543356049,-0.05720811141109514,87726.26523972428,4.353549452474931,0.0026564730289341787,0.49371952725989504
MTH_411,Mathare,0.3949125326699297,-0.026879166475113635,-0.4216169720546616,0.2288382410783666,-0.026879166475113635,76167.2688836353,4.351126327002476,0.005269195402992868,0.46508347184076
MTH_412,Mathare,0.33895564419634533,0.015689614518533217,-0.4376805462612857,0.19479506830729276,0.015689614518533217,51382.9487511104,4.351109021929481,0.00534786351462509,0.44294241046745236
MTH_413,Mathare,0.44532736116084914,-2.9005666799699167E-5,-0.5049242773959913,0.25458394413003327,-2.9005666799699167E-5,41840.66993341446,4.352494898378402,0.00766565139713916,0.5420584836874393
MTH_414,Mathare,0.37495645842535746,0.047945728136345414,-0.4806680295084654,0.21291810526629157,0.047945728136345414,51904.41708617045,4.350386677913108,0.008584395664031573,0.5206268648524618
MTH_415,Mathare,0.159389736745118,0.08864290896890697,-0.3165780290758045,0.08179319472557911,0.08864290896890697,40203.23580238817,4.350769747773168,0.010498427281740582,0.7758199087973925
MTH_416,Mathare,0.08597692194415803,0.12261276802048768,-0.269353222937986,0.03824938151606684,0.12261276802048768,29394.96033185701,4.34961558285492,0.017759751853166715,0.7405478776889249
MTH_440,Mathare,0.07543172391833,0.11784547948490481,-0.28028679587923994,0.043654912098327614,0.11784547948490481,30635.68765683658,4.352534511779181,0.0037391872163160767,0.4707088211167453
MTH_441,Mathare,0.07521666288890759,0.1938315022583581,-0.3175447470986002,0.038486274054080304,0.1938315022583581,46462.56718937314,4.353320488548817,0.0032613045126205944,0.34298746484385606
MTH_442,Mathare,0.05911190775230574,0.17339407484869424,-0.2960633651059992,0.033285553967981454,0.17339407484869424,54562.98052859678,4.353315249874787,0.005988313142611242,0.442728420527017
MTH_443,Mathare,0.03281412188808411,0.19128671073532474,-0.28459892787869645,0.018258418747645846,0.19128671073532474,58061.495579084054,4.3517024408883485,0.005241559691743873,0.35802517518618016
MTH_444,Mathare,0.03181406640862996,0.21125233496880214,-0.2971831785620717,0.016907312836433503,0.21125233496880214,37560.6548208192,4.3505704432376255,0.00814682250924141,0.35544863877099947
MTH_445,Mathare,0.054278091463342434,0.18586775687096196,-0.29204450359466916,0.029270792369953804,0.18586775687096196,59077.28371647938,4.348621286803057,0.0066623922811940295,0.2641037791267152
MTH_446,Mathare,0.01402288057427639,0.1970722634575799,-0.25010852177260356,0.007051658267189826,0.1970722634575799,37841.24072553794,4.352534403077555,0.008488373871633793,0.32580666105983636
MTH_447,Mathare,0.026101852223632493,0.1862387649171458,-0.26563344943700484,0.015270340436480788,0.1862387649171458,33407.48650548044,4.35059565620643,0.0061169806627769064,0.383918557891113
MTH_448,Mathare,0.021221335256137216,0.18454047868301704,-0.24480576019329126,0.012411065084126606,0.18454047868301704,40061.97808630921,4.344923384711606,0.006715696781377038,0.3054386187918753
MTH_449,Mathare,0.3317079814715875,-0.00812734222947655,-0.3649620747566228,0.1977797553864067,-0.00812734222947655,92923.61903891266,4.353354799488729,0.00557091689332722,0.692543541422512
MTH_450,Mathare,0.5355040959502251,-0.09119320021184418,-0.4775537869829846,0.3209215518342285,-0.09119320021184418,70596.90856802737,4.347109801647496,0.012395742664678331,0.49086152740267613
MTH_451,Mathare,0.36178603414391236,0.03727348509160916,-0.47272717417449317,0.211261605282424,0.03727348509160916,52601.642230047764,4.3431128962459296,0.018068302444507935,0.6160139946456225
MTH_452,Mathare,0.2738864591802661,0.06699496924165349,-0.42773855924355764,0.15342844777836578,0.06699496924165349,49684.218997627,4.351151304053021,0.00676336321990342,0.5063104678338922
MTH_453,Mathare,0.37919270952906353,0.020575563747710128,-0.4634424336460544,0.21508316124425184,0.020575563747710128,64534.98614595312,4.350093635915323,0.008031973283724427,0.5767431274419493
MTH_454,Mathare,0.4259456953084671,0.011821924560253301,-0.4911308585417876,0.24323361299627116,0.011821924560253301,61400.93628080575,4.351824417874402,0.004474158170867481,0.34208350111577124
MTH_455,Mathare,0.3256086208616912,0.032043052159398844,-0.41973001499180257,0.18392312635980487,0.032043052159398844,61926.24802582942,4.353532480103878,0.002060281484814715,0.5942677392777581
MTH_456,Mathare,0.11388210657956457,0.10108309442690677,-0.2850111741982666,0.05739074536372857,0.10108309442690677,46411.75446814331,4.345654564794408,0.0034152809983637833,0.7545114913747442
MTH_480,Mathare,0.11585953954760393,0.11397551061357097,-0.30132145532566706,0.06318397727895006,0.11397551061357097,26955.032941292433,4.353741458929681,0.003397765681020724,0.3645965155001545
MTH_481,Mathare,0.04350758834642627,0.15156959410441675,-0.27168612224490185,0.024917185856926698,0.15156959410441675,53324.47144381235,4.350967218820032,0.0076548430598842665,0.2297388764840046
MTH_482,Mathare,0.07609433304245655,0.18534176952822623,-0.3273603833951241,0.0439991730749088,0.18534176952822623,49983.52390712928,4.344308976669464,0.009073013516907367,0.39505558246053263
MTH_483,Mathare,0.04264934363747798,0.171718846632171,-0.2967043963591458,0.024271323756812856,0.171718846632171,41025.88826004839,4.348451335564199,0.00204327008772433,0.497030516487186
MTH_484,Mathare,0.04409817918589737,0.19077163900033314,-0.29670099352472296,0.023367522048364724,0.19077163900033314,24754.535692840724,4.353741458929681,0.00297198029384425,0.26943825923257236
MTH_485,Mathare,0.026565562565157963,0.16815299779807696,-0.2643532281811723,0.014983832841835291,0.16815299779807696,43467.86747955878,4.353741458929681,0.0030539679539896714,0.2567224850034086
MTH_486,Mathare,0.04329160424300217,0.1823833495777623,-0.2722135927979298,0.02358294314915193,0.1823833495777623,36696.684587906195,4.352424741701706,0.005534502316263854,0.2065511693119536
